order_id,user_id,product_name,quantity,unit_price,total_amount,currency,status,payment_method,ip_address,user_agent,created_at,updated_at
ORD2522DFA5,297225,Pre-emptive uniform core,7,830.7,3565.96,CNY,paid,alipay,141.162.205.51,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.1),2026-01-20T07:53:53,2026-02-16T14:36:07
ORDD74A7450,664416,Proactive optimal hardware,9,829.3,1335.31,CNY,paid,alipay,25.228.193.125,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/56.0.863.0 Safari/536.2",2026-02-02T18:27:39,2026-02-13T09:11:27
ORD7DB29409,619441,Customer-focused coherent model,9,496.54,1742.76,CNY,delivered,alipay,190.193.227.246,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; bn-IN) AppleWebKit/533.33.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.33.4",2026-01-26T21:07:54,2026-02-17T00:58:43
ORD8559ED2A,832697,Up-sized client-server array,2,793.35,2053.62,CNY,paid,alipay,203.121.153.123,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_8; rv:1.9.4.20) Gecko/5708-10-26 10:51:17 Firefox/3.6.13,2026-02-04T16:06:13,2026-02-16T02:48:37
ORDD7201525,452172,Up-sized regional model,4,809.92,4351.51,CNY,shipped,alipay,55.107.133.53,Opera/9.12.(X11; Linux x86_64; bs-BA) Presto/2.9.189 Version/10.00,2026-02-03T11:12:49,2026-02-17T01:03:38
ORD5252D06E,424331,Streamlined solution-oriented frame,5,119.05,4612.8,CNY,delivered,alipay,165.115.158.183,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_5 rv:5.0; tr-CY) AppleWebKit/535.47.4 (KHTML, like Gecko) Version/4.0.2 Safari/535.47.4",2026-02-17T03:30:19,2026-02-18T09:19:58
ORD7A55C595,905613,Up-sized uniform help-desk,4,841.75,2100.43,CNY,paid,wechat,45.196.169.176,Mozilla/5.0 (Windows NT 11.0; fo-FO; rv:1.9.1.20) Gecko/8683-10-22 04:02:34 Firefox/7.0,2026-02-13T13:06:13,2026-02-13T12:49:23
ORDBB799DEF,693759,Multi-tiered value-added workforce,9,347.18,3947.83,CNY,paid,alipay,200.243.108.198,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9185-10-22 21:35:00 Firefox/3.8,2026-02-07T16:12:20,2026-02-12T07:34:49
ORDEE3976E2,578477,Vision-oriented 3rdgeneration utilization,5,719.1,590.18,CNY,shipped,alipay,162.238.217.8,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.1),2026-01-24T23:25:01,2026-02-18T14:37:13
ORD776CB914,875171,Intuitive next generation productivity,2,815.1,4447.08,CNY,paid,alipay,148.183.175.205,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/61.0.862.0 Safari/532.2",2026-01-23T02:53:14,2026-02-17T14:41:38
ORD001DA79F,112177,Right-sized systematic extranet,6,814.97,667.66,CNY,paid,alipay,133.38.147.66,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/3.0),2026-02-07T19:39:52,2026-02-17T19:54:52
ORD02DF77AA,394130,Persevering context-sensitive model,7,797.51,4514.26,CNY,shipped,alipay,100.250.207.163,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_9 rv:5.0; yo-NG) AppleWebKit/531.48.3 (KHTML, like Gecko) Version/5.0.4 Safari/531.48.3",2026-02-18T00:17:06,2026-02-15T13:48:34
ORD7A790413,844654,Future-proofed 24hour ability,7,581.65,3547.27,CNY,shipped,wechat,32.230.201.122,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/40.0.858.0 Safari/531.0",2026-01-31T17:11:17,2026-02-12T18:43:03
ORDA728B3BB,210640,Cross-platform 3rdgeneration instruction set,2,831.01,2491.83,CNY,delivered,alipay,17.148.229.202,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.1),2026-01-21T17:10:51,2026-02-15T14:49:43
ORD2028FE64,666327,Right-sized incremental leverage,5,136.52,602.36,CNY,pending,alipay,147.14.59.149,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; sq-ML) AppleWebKit/533.5.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.5.2",2026-01-31T18:44:18,2026-02-13T13:03:18
ORDC2A424AE,649837,Ameliorated systemic service-desk,5,729.49,1292.95,CNY,paid,alipay,197.222.116.144,Opera/9.62.(Windows 98; zh-SG) Presto/2.9.160 Version/10.00,2026-01-24T03:59:47,2026-02-12T14:17:28
ORD6C31B404,625805,Balanced solution-oriented algorithm,5,285.8,4954.71,CNY,delivered,wechat,32.92.64.165,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/18.0.896.0 Safari/532.0",2026-02-16T06:01:55,2026-02-14T16:53:58
ORDB079F0A1,355808,Re-contextualized optimal strategy,1,633.79,4923.6,CNY,paid,alipay,140.24.53.178,Opera/8.65.(X11; Linux i686; gd-GB) Presto/2.9.161 Version/12.00,2026-02-11T01:14:08,2026-02-12T19:33:59
ORDB027A096,748517,Ameliorated 4thgeneration parallelism,9,338.57,665.15,CNY,shipped,alipay,25.171.48.167,Opera/9.70.(Windows NT 5.01; sv-SE) Presto/2.9.189 Version/12.00,2026-02-10T16:58:19,2026-02-16T15:10:41
ORD80BAB8B7,808291,Realigned cohesive definition,4,887.79,376.87,CNY,shipped,alipay,53.208.34.41,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_0 rv:3.0; mag-IN) AppleWebKit/535.48.3 (KHTML, like Gecko) Version/4.0.1 Safari/535.48.3",2026-02-12T20:02:27,2026-02-15T03:29:22
ORDF29BCDCC,408837,Realigned local model,8,23.69,1037.98,CNY,shipped,alipay,204.239.217.90,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/16.0.841.0 Safari/532.0",2026-02-17T05:10:20,2026-02-17T10:55:59
ORD0EB1DF0D,429597,Expanded empowering matrix,9,130.65,2153.35,CNY,paid,wechat,180.135.59.155,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.19.6 (KHTML, like Gecko) Version/4.1 Safari/532.19.6",2026-02-17T21:35:20,2026-02-12T04:51:37
ORD54564606,669952,Enhanced system-worthy Internet solution,10,917.53,2250.29,CNY,shipped,alipay,69.129.98.38,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; lij-IT) AppleWebKit/533.35.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.35.1",2026-01-25T14:05:28,2026-02-18T20:11:05
ORD2F2719ED,263067,Upgradable multi-state success,10,824.31,258.45,CNY,pending,wechat,142.161.49.134,Mozilla/5.0 (Android 12; Mobile; rv:36.0) Gecko/36.0 Firefox/36.0,2026-02-05T18:59:38,2026-02-18T15:22:07
ORD664A502A,852594,Decentralized systemic attitude,9,42.78,2020.74,CNY,shipped,debit_card,18.102.203.228,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.8.3 (KHTML, like Gecko) Version/5.1 Safari/533.8.3",2026-01-26T19:55:32,2026-02-17T02:54:12
ORDFA249648,945523,De-engineered 4thgeneration moderator,3,160.99,4045.15,CNY,paid,alipay,215.70.206.187,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_5 rv:2.0; ml-IN) AppleWebKit/534.42.2 (KHTML, like Gecko) Version/4.1 Safari/534.42.2",2026-01-23T06:42:40,2026-02-13T14:04:03
ORD6C476D08,611392,Re-contextualized empowering projection,3,661.23,3772.02,CNY,shipped,wechat,70.43.249.119,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/16.0.866.0 Mobile/92C345 Safari/533.0",2026-01-30T03:16:31,2026-02-17T04:07:30
ORD055D3992,630588,User-centric solution-oriented monitoring,4,343.55,1492.81,CNY,shipped,alipay,68.172.69.82,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),2026-02-01T19:04:33,2026-02-15T21:40:02
ORDDA78E71F,449904,Team-oriented homogeneous installation,10,475.9,964.11,CNY,shipped,alipay,18.203.73.197,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0),2026-02-05T16:16:00,2026-02-18T04:30:36
ORDDCB41AD1,276325,Seamless empowering service-desk,2,315.11,4007.75,CNY,shipped,wechat,67.131.5.101,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.20.5 (KHTML, like Gecko) Version/4.0 Safari/532.20.5",2026-02-16T21:17:06,2026-02-14T04:44:18
ORD90FCAB62,165436,Open-source 4thgeneration approach,9,804.26,2235.13,CNY,delivered,debit_card,207.217.178.184,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.0),2026-01-28T22:23:08,2026-02-18T06:42:36
ORDFE65C258,654283,Multi-layered multimedia product,2,286.31,3836.63,CNY,shipped,alipay,27.53.54.106,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/17.6r1879.0 Mobile/50P763 Safari/536.0",2026-02-18T01:33:45,2026-02-16T14:16:51
ORD066BC32C,437728,Reverse-engineered next generation workforce,6,455.61,2559.43,CNY,shipped,alipay,197.80.67.160,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/26.0.884.0 Safari/534.1",2026-02-02T20:51:36,2026-02-18T08:13:13
ORD1D3816F3,196889,Integrated explicit strategy,2,696.57,2210.73,CNY,shipped,wechat,20.141.88.195,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/44.0.800.0 Mobile/43R272 Safari/535.1",2026-01-25T20:46:38,2026-02-13T01:55:25
ORD42E79C73,958344,Re-engineered grid-enabled migration,8,703.51,1147.52,CNY,delivered,wechat,164.151.60.72,Opera/9.41.(X11; Linux x86_64; wae-CH) Presto/2.9.180 Version/12.00,2026-01-26T21:51:03,2026-02-12T12:32:09
ORDABA1BF2E,799021,Customizable needs-based paradigm,6,628.31,1359.83,CNY,shipped,alipay,98.183.98.38,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/9953-05-23 07:15:08 Firefox/9.0,2026-02-13T20:27:29,2026-02-18T08:56:48
ORD6E69D1B7,625569,De-engineered directional standardization,6,661.34,393.14,CNY,shipped,alipay,99.3.117.54,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.41.1 (KHTML, like Gecko) Version/4.1 Safari/531.41.1",2026-02-14T03:02:49,2026-02-13T03:46:18
ORD3E08FC69,344257,Grass-roots foreground knowledge user,9,121.26,2140.61,CNY,cancelled,wechat,67.8.118.42,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; gu-IN) AppleWebKit/532.21.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.21.2",2026-02-15T21:22:15,2026-02-12T14:00:36
ORD90A484D3,915120,Reduced 3rdgeneration product,9,839.92,4281.37,CNY,shipped,wechat,38.186.118.6,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.35.6 (KHTML, like Gecko) Version/4.0.4 Safari/535.35.6",2026-01-26T08:05:42,2026-02-18T14:08:21
ORD3ED9F922,604432,Re-engineered contextually-based moderator,2,424.4,547.42,CNY,delivered,alipay,25.158.154.225,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),2026-02-07T09:37:17,2026-02-15T14:41:31
ORD6585E81B,322315,Realigned needs-based infrastructure,7,59.97,1962.51,CNY,delivered,wechat,145.0.93.40,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_6 rv:3.0; xh-ZA) AppleWebKit/533.36.1 (KHTML, like Gecko) Version/5.0 Safari/533.36.1",2026-02-07T23:00:41,2026-02-17T10:00:46
ORD34E490E1,524344,Ameliorated composite data-warehouse,7,243.54,1705.16,CNY,shipped,debit_card,23.118.10.193,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/27.0.859.0 Safari/536.2",2026-01-26T13:36:08,2026-02-14T00:10:57
ORD678CF6E9,832859,Seamless 24hour synergy,8,882.0,2864.28,CNY,paid,wechat,198.78.216.100,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/18.9q3447.0 Mobile/36Z351 Safari/532.0",2026-02-11T19:26:57,2026-02-12T17:26:06
ORDE51D1429,564087,Customizable asymmetric extranet,5,845.07,4199.35,CNY,paid,alipay,182.219.207.107,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/46.0.857.0 Mobile/84G109 Safari/532.1",2026-01-29T16:22:38,2026-02-13T22:38:35
ORD54E55F95,191477,Multi-layered asymmetric infrastructure,7,781.12,2720.33,CNY,paid,alipay,116.57.10.222,"Mozilla/5.0 (iPad; CPU iPad OS 15_8_2 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/45.0.820.0 Mobile/75X084 Safari/536.2",2026-01-23T08:46:01,2026-02-14T11:25:52
ORD9E091FD2,134175,Distributed optimizing interface,7,553.15,3992.7,CNY,shipped,alipay,215.52.83.109,Opera/9.50.(Windows NT 4.0; sid-ET) Presto/2.9.176 Version/10.00,2026-02-16T02:41:19,2026-02-12T17:08:10
ORD50C4F40B,294841,Object-based systemic functionalities,5,351.19,2736.89,CNY,paid,wechat,15.236.167.70,Mozilla/5.0 (Android 7.0; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,2026-02-02T19:53:43,2026-02-14T20:52:19
ORDE2BEB489,515647,Cross-platform human-resource portal,1,775.41,4903.45,CNY,pending,alipay,205.75.81.122,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.49.7 (KHTML, like Gecko) Version/4.0.3 Safari/535.49.7",2026-01-25T13:17:12,2026-02-15T09:44:30
ORD7C6E8D32,877250,Ergonomic stable orchestration,9,819.86,2258.18,CNY,paid,alipay,12.57.43.63,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.0),2026-02-04T23:23:34,2026-02-17T02:16:59
ORDEFDEB9BA,782956,Reactive actuating budgetary management,1,805.28,2841.08,CNY,shipped,alipay,7.20.195.185,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.1),2026-02-04T09:17:33,2026-02-12T15:54:44
ORDFB13D417,945185,Future-proofed actuating service-desk,3,817.05,2063.69,CNY,delivered,alipay,74.140.186.55,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/57.0.824.0 Safari/536.1",2026-01-21T09:46:13,2026-02-17T13:44:45
ORD95AC69E4,138042,Function-based coherent encryption,6,256.87,640.6,CNY,delivered,wechat,39.42.18.99,Opera/9.64.(X11; Linux i686; gl-ES) Presto/2.9.161 Version/12.00,2026-01-27T03:02:13,2026-02-13T11:59:55
ORDC3B5AACC,357926,De-engineered impactful emulation,10,86.77,1275.52,CNY,shipped,wechat,138.174.92.231,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_8) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/49.0.830.0 Safari/534.2",2026-01-31T08:18:23,2026-02-14T14:25:19
ORD5C1A5235,258435,Self-enabling tangible capability,3,218.61,3918.94,CNY,shipped,alipay,165.173.177.251,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/63.0.895.0 Safari/534.0",2026-02-02T17:51:25,2026-02-12T09:14:38
ORD4E617AC0,362940,Ameliorated solution-oriented circuit,5,528.41,1083.32,CNY,pending,credit_card,92.129.59.138,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7 rv:4.0; brx-IN) AppleWebKit/534.9.3 (KHTML, like Gecko) Version/4.0.4 Safari/534.9.3",2026-02-15T15:50:24,2026-02-16T19:57:31
ORD4C54B7F1,121775,Robust mobile structure,10,571.31,4558.94,CNY,shipped,debit_card,53.72.195.134,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/23.0.866.0 Mobile/25N670 Safari/536.1",2026-01-21T15:05:56,2026-02-15T21:21:22
ORD8B82D1B9,961347,Managed maximized pricing structure,2,721.48,1577.66,CNY,shipped,wechat,4.251.52.76,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_8 rv:5.0; ik-CA) AppleWebKit/533.20.1 (KHTML, like Gecko) Version/4.1 Safari/533.20.1",2026-01-28T01:35:55,2026-02-18T17:41:48
ORD946AB740,519153,Reduced even-keeled frame,10,798.9,836.65,CNY,delivered,credit_card,17.126.131.140,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/22.0.812.0 Safari/534.2",2026-02-15T14:49:11,2026-02-12T00:16:12
ORD5F0B7FBE,394707,Stand-alone solution-oriented help-desk,9,840.91,1668.45,CNY,shipped,alipay,154.28.167.203,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.1),2026-02-11T07:42:27,2026-02-15T18:59:44
ORD18147D42,527134,Devolved needs-based artificial intelligence,4,147.89,3102.16,CNY,shipped,wechat,33.199.67.82,Opera/9.32.(Windows 98; bs-BA) Presto/2.9.174 Version/12.00,2026-01-20T03:28:45,2026-02-17T03:29:06
ORDA3C1888B,878236,Phased methodical paradigm,8,577.59,3811.87,CNY,paid,wechat,93.29.179.173,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.0),2026-01-27T10:49:00,2026-02-15T07:49:25
ORD3176E000,771931,Synchronized motivating neural-net,10,474.26,4943.78,CNY,shipped,alipay,26.46.32.203,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5731-03-09 13:47:15 Firefox/7.0,2026-02-09T16:25:52,2026-02-14T05:43:10
ORD9A3024BC,521883,Cloned motivating framework,5,884.67,2127.5,CNY,cancelled,wechat,29.243.230.42,Opera/9.26.(X11; Linux x86_64; kok-IN) Presto/2.9.163 Version/12.00,2026-02-02T17:51:00,2026-02-16T03:10:24
ORDAD4338F0,901007,Expanded holistic info-mediaries,9,251.93,1696.97,CNY,pending,wechat,163.112.146.164,Mozilla/5.0 (Windows 98; zh-HK; rv:1.9.2.20) Gecko/2916-03-11 22:04:25 Firefox/3.8,2026-02-14T09:04:13,2026-02-13T11:12:26
ORDA644FB67,641451,Horizontal methodical ability,4,420.46,2123.52,CNY,shipped,alipay,157.124.118.194,Opera/9.32.(Windows CE; sa-IN) Presto/2.9.174 Version/11.00,2026-02-12T14:04:49,2026-02-16T03:15:02
ORDF38981CF,589502,Ameliorated well-modulated moderator,10,677.1,1300.53,CNY,delivered,alipay,109.23.171.238,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/7381-07-17 19:08:25 Firefox/3.6.2,2026-01-24T02:36:14,2026-02-13T07:05:10
ORD954C07AD,375792,Distributed 3rdgeneration success,6,486.09,2889.51,CNY,shipped,wechat,110.226.238.191,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/15.8m4660.0 Mobile/11M036 Safari/535.1",2026-02-18T07:22:14,2026-02-15T09:44:07
ORDF73008F6,584321,Extended secondary task-force,4,362.58,4137.14,CNY,paid,alipay,126.140.64.49,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/56.0.808.0 Safari/536.2",2026-02-04T21:40:12,2026-02-13T14:29:31
ORD47E459E4,567350,User-centric incremental access,3,106.02,2034.14,CNY,shipped,wechat,6.98.196.95,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.0),2026-01-29T18:54:26,2026-02-14T00:30:12
ORDFD2D0C46,274001,Synergistic mobile hierarchy,5,893.67,1046.91,CNY,cancelled,alipay,139.85.255.49,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/18.0.832.0 Safari/532.1",2026-01-20T03:13:24,2026-02-12T16:12:37
ORD1ED65D7D,289136,Public-key asymmetric leverage,3,811.87,1638.65,CNY,shipped,alipay,46.177.119.96,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_5; rv:1.9.4.20) Gecko/7471-06-17 10:41:10 Firefox/3.6.13,2026-02-11T09:33:52,2026-02-15T17:45:24
ORD447F38CF,522098,Sharable dedicated implementation,7,315.21,1655.23,CNY,delivered,debit_card,106.17.231.151,Mozilla/5.0 (Windows NT 6.1; tk-TM; rv:1.9.1.20) Gecko/6541-11-16 23:29:25 Firefox/3.6.6,2026-01-29T13:12:45,2026-02-14T08:18:45
ORD09B68139,142540,Triple-buffered foreground ability,1,888.64,1579.68,CNY,paid,alipay,161.165.144.182,Mozilla/5.0 (Windows 98; mk-MK; rv:1.9.2.20) Gecko/6977-03-05 02:22:51 Firefox/3.8,2026-02-01T09:07:18,2026-02-12T12:27:52
ORDF262A39D,869231,Implemented 4thgeneration emulation,8,790.8,4657.36,CNY,cancelled,alipay,223.33.102.11,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/16.0.831.0 Safari/531.2",2026-02-10T01:44:49,2026-02-12T17:10:34
ORD2737C597,258995,Robust mission-critical functionalities,9,125.43,3403.97,CNY,shipped,debit_card,40.97.253.255,Opera/8.30.(Windows 98; fur-IT) Presto/2.9.164 Version/11.00,2026-02-09T11:28:12,2026-02-16T22:12:35
ORDD7DFB880,212207,Devolved foreground circuit,5,63.87,4919.73,CNY,shipped,alipay,180.59.2.142,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/4.0),2026-02-08T13:19:44,2026-02-13T05:44:51
ORD909F758D,312404,Enhanced multimedia approach,7,701.99,4415.87,CNY,shipped,credit_card,208.222.151.82,"Mozilla/5.0 (Windows CE) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/38.0.826.0 Safari/533.2",2026-02-01T05:42:56,2026-02-12T03:25:42
ORD66137AD2,707436,Synergized system-worthy throughput,8,493.62,4557.19,CNY,paid,alipay,144.133.100.70,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.0),2026-02-01T05:54:31,2026-02-14T00:04:13
ORD7F1A9CCD,544840,Total incremental synergy,6,344.13,176.36,CNY,delivered,debit_card,37.147.26.160,Opera/9.25.(X11; Linux i686; uk-UA) Presto/2.9.172 Version/10.00,2026-02-07T02:47:42,2026-02-18T14:20:22
ORDF59855F7,136596,Versatile needs-based orchestration,7,999.61,904.36,CNY,shipped,alipay,121.250.171.251,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.42.3 (KHTML, like Gecko) Version/4.0 Safari/531.42.3",2026-01-29T01:07:25,2026-02-12T15:52:49
ORDDD216C77,850406,Synergistic optimizing access,10,517.16,4010.33,CNY,pending,alipay,214.114.239.131,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.0),2026-02-04T04:32:57,2026-02-13T05:43:38
ORD8AC65BBD,895804,Balanced radical data-warehouse,5,614.51,3279.79,CNY,shipped,alipay,58.93.98.58,Mozilla/5.0 (Windows NT 5.01; en-DK; rv:1.9.1.20) Gecko/8627-11-21 20:46:37 Firefox/3.8,2026-02-17T20:35:16,2026-02-13T16:05:05
ORDCBD09C40,561967,Centralized user-facing contingency,5,333.09,4550.45,CNY,paid,wechat,133.141.1.77,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.1),2026-02-16T15:53:46,2026-02-17T14:20:45
ORD7029561F,486043,Programmable maximized superstructure,3,276.62,4198.61,CNY,delivered,alipay,97.226.76.126,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2 rv:3.0; tr-CY) AppleWebKit/532.33.3 (KHTML, like Gecko) Version/4.0.2 Safari/532.33.3",2026-02-15T20:58:29,2026-02-13T18:35:30
ORDAA7B1769,517887,Cross-platform homogeneous secured line,8,875.5,2901.22,CNY,paid,alipay,195.192.57.135,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1),2026-02-06T03:17:48,2026-02-14T01:21:17
ORDB785F478,806284,Adaptive client-server functionalities,9,993.79,204.84,CNY,paid,alipay,20.91.134.111,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.1),2026-01-25T15:47:18,2026-02-16T13:28:24
ORDE58650D9,253751,User-centric eco-centric approach,3,256.44,4621.63,CNY,paid,alipay,75.183.12.202,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; zh-TW) AppleWebKit/534.23.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.23.5",2026-01-21T14:26:21,2026-02-14T11:07:49
ORD74245A9B,447921,Devolved transitional utilization,10,974.62,734.9,CNY,paid,alipay,123.224.36.13,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/10.7q3468.0 Mobile/27I766 Safari/536.0",2026-02-17T02:18:37,2026-02-14T06:36:10
ORDB34C455A,509088,Optional homogeneous portal,4,815.51,3307.9,CNY,shipped,credit_card,95.233.14.193,Opera/8.21.(Windows NT 5.01; th-TH) Presto/2.9.182 Version/10.00,2026-01-23T09:02:41,2026-02-13T05:34:32
ORDCE97F622,797403,Reactive zero administration interface,1,377.43,2718.43,CNY,shipped,alipay,182.33.26.150,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/15.0.833.0 Mobile/84Z471 Safari/536.2",2026-01-21T13:33:37,2026-02-18T20:39:37
ORD9B866A6C,715772,Ergonomic actuating matrices,7,957.06,1798.03,CNY,shipped,alipay,25.3.89.121,Mozilla/5.0 (Android 2.2.1; Mobile; rv:60.0) Gecko/60.0 Firefox/60.0,2026-02-01T11:22:35,2026-02-14T01:37:27
ORD5E0C0174,794616,Re-engineered encompassing task-force,8,12.11,4259.99,CNY,delivered,wechat,128.100.147.22,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/31.0.809.0 Safari/532.2",2026-01-30T14:48:41,2026-02-13T23:53:53
ORD69A4354D,817564,Exclusive actuating approach,6,297.64,2674.22,CNY,shipped,alipay,48.187.123.3,Opera/8.13.(X11; Linux x86_64; ber-MA) Presto/2.9.179 Version/10.00,2026-02-17T08:02:15,2026-02-13T08:30:49
ORD0F11521F,186363,Focused 3rdgeneration framework,9,277.65,3957.54,CNY,shipped,debit_card,123.217.231.70,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/34.0.871.0 Safari/536.0",2026-02-08T08:29:26,2026-02-15T08:52:40
